"Plot Title: Baro_2022-08-29"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20175475, SEN S/N: 20175475)","Temp, °C (LGR S/N: 20175475, SEN S/N: 20175475)","Coupler Detached (LGR S/N: 20175475)","Coupler Attached (LGR S/N: 20175475)","Host Connected (LGR S/N: 20175475)","Stopped (LGR S/N: 20175475)","End Of File (LGR S/N: 20175475)"
913,08/29/22 02:31:20 PM,101.671,35.864,,,,,
914,08/29/22 02:31:30 PM,101.681,35.864,,,,,
915,08/29/22 02:31:40 PM,101.681,35.864,,,,,
916,08/29/22 02:31:50 PM,101.691,35.864,,,,,
917,08/29/22 02:32:00 PM,101.681,35.864,,,,,
918,08/29/22 02:32:10 PM,101.681,35.864,,,,,
919,08/29/22 02:32:20 PM,101.671,35.864,,,,,
920,08/29/22 02:32:30 PM,101.671,35.864,,,,,
921,08/29/22 02:32:40 PM,101.675,35.971,,,,,
922,08/29/22 02:32:50 PM,101.675,35.971,,,,,
923,08/29/22 02:33:00 PM,101.695,35.971,,,,,
924,08/29/22 02:33:10 PM,101.675,35.971,,,,,
925,08/29/22 02:33:20 PM,101.685,35.971,,,,,
926,08/29/22 02:33:30 PM,101.695,35.971,,,,,
927,08/29/22 02:33:40 PM,101.685,35.971,,,,,
928,08/29/22 02:33:50 PM,101.675,35.971,,,,,
929,08/29/22 02:34:00 PM,101.689,36.079,,,,,
930,08/29/22 02:34:10 PM,101.689,36.079,,,,,
931,08/29/22 02:34:20 PM,101.689,36.079,,,,,
932,08/29/22 02:34:30 PM,101.689,36.079,,,,,
933,08/29/22 02:34:40 PM,101.699,36.079,,,,,
934,08/29/22 02:34:50 PM,101.689,36.079,,,,,
935,08/29/22 02:35:00 PM,101.679,36.079,,,,,
936,08/29/22 02:35:10 PM,101.689,36.079,,,,,
937,08/29/22 02:35:20 PM,101.682,36.187,,,,,
938,08/29/22 02:35:30 PM,101.672,36.187,,,,,
939,08/29/22 02:35:40 PM,101.682,36.187,,,,,
940,08/29/22 02:35:50 PM,101.662,36.187,,,,,
941,08/29/22 02:36:00 PM,101.672,36.187,,,,,
942,08/29/22 02:36:10 PM,101.682,36.187,,,,,
943,08/29/22 02:36:20 PM,101.692,36.187,,,,,
944,08/29/22 02:36:30 PM,101.692,36.187,,,,,
945,08/29/22 02:36:40 PM,101.686,36.295,,,,,
946,08/29/22 02:36:50 PM,101.696,36.295,,,,,
947,08/29/22 02:37:00 PM,101.696,36.295,,,,,
948,08/29/22 02:37:10 PM,101.696,36.295,,,,,
949,08/29/22 02:37:20 PM,101.696,36.295,,,,,
950,08/29/22 02:37:30 PM,101.696,36.295,,,,,
951,08/29/22 02:37:40 PM,101.676,36.295,,,,,
952,08/29/22 02:37:50 PM,101.686,36.295,,,,,
953,08/29/22 02:38:00 PM,101.676,36.295,,,,,
954,08/29/22 02:38:10 PM,101.676,36.295,,,,,
955,08/29/22 02:38:20 PM,101.680,36.403,,,,,
956,08/29/22 02:38:30 PM,101.690,36.403,,,,,
957,08/29/22 02:38:40 PM,101.670,36.403,,,,,
958,08/29/22 02:38:50 PM,101.690,36.403,,,,,
959,08/29/22 02:39:00 PM,101.670,36.403,,,,,
960,08/29/22 02:39:10 PM,101.680,36.403,,,,,
961,08/29/22 02:39:20 PM,101.690,36.403,,,,,
962,08/29/22 02:39:30 PM,101.670,36.403,,,,,
963,08/29/22 02:39:40 PM,101.670,36.403,,,,,
964,08/29/22 02:39:50 PM,101.683,36.511,,,,,
965,08/29/22 02:40:00 PM,101.663,36.511,,,,,
966,08/29/22 02:40:10 PM,101.663,36.511,,,,,
967,08/29/22 02:40:20 PM,101.663,36.511,,,,,
968,08/29/22 02:40:30 PM,101.663,36.511,,,,,
969,08/29/22 02:40:40 PM,101.673,36.511,,,,,
970,08/29/22 02:40:50 PM,101.673,36.511,,,,,
971,08/29/22 02:41:00 PM,101.683,36.511,,,,,
972,08/29/22 02:41:10 PM,101.673,36.511,,,,,
973,08/29/22 02:41:20 PM,101.673,36.511,,,,,
974,08/29/22 02:41:30 PM,101.673,36.511,,,,,
975,08/29/22 02:41:40 PM,101.697,36.620,,,,,
976,08/29/22 02:41:50 PM,101.687,36.620,,,,,
977,08/29/22 02:42:00 PM,101.667,36.620,,,,,
978,08/29/22 02:42:10 PM,101.687,36.620,,,,,
979,08/29/22 02:42:20 PM,101.677,36.620,,,,,
980,08/29/22 02:42:30 PM,101.677,36.620,,,,,
981,08/29/22 02:42:40 PM,101.677,36.620,,,,,
982,08/29/22 02:42:50 PM,101.677,36.620,,,,,
983,08/29/22 02:43:00 PM,101.677,36.620,,,,,
984,08/29/22 02:43:10 PM,101.677,36.620,,,,,
985,08/29/22 02:43:20 PM,101.677,36.620,,,,,
986,08/29/22 02:43:30 PM,101.667,36.620,,,,,
987,08/29/22 02:43:40 PM,101.651,36.728,,,,,
988,08/29/22 02:43:50 PM,101.661,36.728,,,,,
989,08/29/22 02:44:00 PM,101.671,36.728,,,,,
990,08/29/22 02:44:10 PM,101.661,36.728,,,,,
991,08/29/22 02:44:20 PM,101.661,36.728,,,,,
992,08/29/22 02:44:30 PM,101.651,36.728,,,,,
993,08/29/22 02:44:40 PM,101.671,36.728,,,,,
994,08/29/22 02:44:50 PM,101.651,36.728,,,,,
995,08/29/22 02:45:00 PM,101.681,36.728,,,,,
996,08/29/22 02:45:10 PM,101.671,36.728,,,,,
997,08/29/22 02:45:20 PM,101.651,36.728,,,,,
998,08/29/22 02:45:30 PM,101.641,36.728,,,,,
999,08/29/22 02:45:40 PM,101.681,36.728,,,,,
1000,08/29/22 02:45:50 PM,101.665,36.837,,,,,
1001,08/29/22 02:46:00 PM,101.655,36.837,,,,,
1002,08/29/22 02:46:10 PM,101.685,36.837,,,,,
1003,08/29/22 02:46:20 PM,101.675,36.837,,,,,
1004,08/29/22 02:46:30 PM,101.675,36.837,,,,,
1005,08/29/22 02:46:40 PM,101.665,36.837,,,,,
1006,08/29/22 02:46:50 PM,101.655,36.837,,,,,
1007,08/29/22 02:47:00 PM,101.655,36.837,,,,,
1008,08/29/22 02:47:10 PM,101.665,36.837,,,,,
1009,08/29/22 02:47:20 PM,101.635,36.837,,,,,
1010,08/29/22 02:47:30 PM,101.665,36.837,,,,,
1011,08/29/22 02:47:40 PM,101.665,36.837,,,,,
1012,08/29/22 02:47:50 PM,101.655,36.837,,,,,
1013,08/29/22 02:48:00 PM,101.655,36.837,,,,,
1014,08/29/22 02:48:10 PM,101.645,36.837,,,,,
1015,08/29/22 02:48:20 PM,101.655,36.837,,,,,
1016,08/29/22 02:48:30 PM,101.648,36.946,,,,,
1017,08/29/22 02:48:40 PM,101.648,36.946,,,,,
1018,08/29/22 02:48:50 PM,101.648,36.946,,,,,
1019,08/29/22 02:49:00 PM,101.648,36.946,,,,,
1020,08/29/22 02:49:10 PM,101.648,36.946,,,,,
1021,08/29/22 02:49:20 PM,101.678,36.946,,,,,
1022,08/29/22 02:49:30 PM,101.678,36.946,,,,,
1023,08/29/22 02:49:40 PM,101.648,36.946,,,,,
1024,08/29/22 02:49:50 PM,101.658,36.946,,,,,
1025,08/29/22 02:50:00 PM,101.638,36.946,,,,,
1026,08/29/22 02:50:10 PM,101.648,36.946,,,,,
1027,08/29/22 02:50:20 PM,101.658,36.946,,,,,
1028,08/29/22 02:50:30 PM,101.658,36.946,,,,,
1029,08/29/22 02:50:40 PM,101.638,36.946,,,,,
1030,08/29/22 02:50:50 PM,101.658,36.946,,,,,
1031,08/29/22 02:51:00 PM,101.648,36.946,,,,,
1032,08/29/22 02:51:10 PM,101.628,36.946,,,,,
1033,08/29/22 02:51:20 PM,101.648,36.946,,,,,
1034,08/29/22 02:51:30 PM,101.648,36.946,,,,,
1035,08/29/22 02:51:40 PM,101.658,36.946,,,,,
1036,08/29/22 02:51:50 PM,101.648,36.946,,,,,
1037,08/29/22 02:52:00 PM,101.632,37.055,,,,,
1038,08/29/22 02:52:10 PM,101.652,37.055,,,,,
1039,08/29/22 02:52:20 PM,101.652,37.055,,,,,
1040,08/29/22 02:52:30 PM,101.632,37.055,,,,,
1041,08/29/22 02:52:40 PM,101.662,37.055,,,,,
1042,08/29/22 02:52:50 PM,101.642,37.055,,,,,
1043,08/29/22 02:53:00 PM,101.652,37.055,,,,,
1044,08/29/22 02:53:10 PM,101.652,37.055,,,,,
1045,08/29/22 02:53:20 PM,101.652,37.055,,,,,
1046,08/29/22 02:53:30 PM,101.662,37.055,,,,,
1047,08/29/22 02:53:40 PM,101.652,37.055,,,,,
1048,08/29/22 02:53:50 PM,101.652,37.055,,,,,
1049,08/29/22 02:54:00 PM,101.652,37.055,,,,,
1050,08/29/22 02:54:10 PM,101.652,37.055,,,,,
1051,08/29/22 02:54:20 PM,101.662,37.055,,,,,
1052,08/29/22 02:54:30 PM,101.662,37.055,,,,,
1053,08/29/22 02:54:40 PM,101.662,37.055,,,,,
1054,08/29/22 02:54:50 PM,101.652,37.055,,,,,
1055,08/29/22 02:55:00 PM,101.662,37.055,,,,,
1056,08/29/22 02:55:10 PM,101.642,37.055,,,,,
1057,08/29/22 02:55:20 PM,101.662,37.055,,,,,
1058,08/29/22 02:55:30 PM,101.672,37.055,,,,,
1059,08/29/22 02:55:40 PM,101.672,37.055,,,,,
1060,08/29/22 02:55:50 PM,101.662,37.055,,,,,
1061,08/29/22 02:56:00 PM,101.652,37.055,,,,,
1062,08/29/22 02:56:10 PM,101.666,37.165,,,,,
1063,08/29/22 02:56:20 PM,101.656,37.165,,,,,
1064,08/29/22 02:56:30 PM,101.646,37.165,,,,,
1065,08/29/22 02:56:40 PM,101.656,37.165,,,,,
1066,08/29/22 02:56:50 PM,101.666,37.165,,,,,
1067,08/29/22 02:57:00 PM,101.656,37.165,,,,,
1068,08/29/22 02:57:10 PM,101.646,37.165,,,,,
1069,08/29/22 02:57:20 PM,101.656,37.165,,,,,
1070,08/29/22 02:57:30 PM,101.646,37.165,,,,,
1071,08/29/22 02:57:40 PM,101.666,37.165,,,,,
1072,08/29/22 02:57:50 PM,101.666,37.165,,,,,
1073,08/29/22 02:58:00 PM,101.666,37.165,,,,,
1074,08/29/22 02:58:10 PM,101.646,37.165,,,,,
1075,08/29/22 02:58:20 PM,101.636,37.165,,,,,
1076,08/29/22 02:58:30 PM,101.646,37.165,,,,,
1077,08/29/22 02:58:40 PM,101.666,37.165,,,,,
1078,08/29/22 02:58:50 PM,101.666,37.165,,,,,
1079,08/29/22 02:59:00 PM,101.666,37.165,,,,,
1080,08/29/22 02:59:10 PM,101.656,37.165,,,,,
1081,08/29/22 02:59:20 PM,101.656,37.165,,,,,
1082,08/29/22 02:59:30 PM,101.636,37.165,,,,,
1083,08/29/22 02:59:40 PM,101.656,37.165,,,,,
1084,08/29/22 02:59:50 PM,101.656,37.165,,,,,
1085,08/29/22 03:00:00 PM,101.646,37.165,,,,,
1086,08/29/22 03:00:10 PM,101.646,37.165,,,,,
1087,08/29/22 03:00:20 PM,101.626,37.165,,,,,
1088,08/29/22 03:00:30 PM,101.626,37.165,,,,,
1089,08/29/22 03:00:40 PM,101.626,37.165,,,,,
1090,08/29/22 03:00:50 PM,101.646,37.165,,,,,
1091,08/29/22 03:01:00 PM,101.646,37.165,,,,,
1092,08/29/22 03:01:10 PM,101.646,37.165,,,,,
1093,08/29/22 03:01:20 PM,101.636,37.165,,,,,
1094,08/29/22 03:01:30 PM,101.636,37.165,,,,,
1095,08/29/22 03:01:40 PM,101.656,37.165,,,,,
1096,08/29/22 03:01:50 PM,101.626,37.165,,,,,
1097,08/29/22 03:02:00 PM,101.646,37.165,,,,,
1098,08/29/22 03:02:10 PM,101.636,37.165,,,,,
1099,08/29/22 03:02:20 PM,101.636,37.165,,,,,
1100,08/29/22 03:02:30 PM,101.630,37.274,,,,,
1101,08/29/22 03:02:40 PM,101.640,37.274,,,,,
1102,08/29/22 03:02:50 PM,101.650,37.274,,,,,
1103,08/29/22 03:03:00 PM,101.650,37.274,,,,,
1104,08/29/22 03:03:10 PM,101.640,37.274,,,,,
1105,08/29/22 03:03:20 PM,101.660,37.274,,,,,
1106,08/29/22 03:03:30 PM,101.630,37.274,,,,,
1107,08/29/22 03:03:40 PM,101.640,37.274,,,,,
1108,08/29/22 03:03:50 PM,101.640,37.274,,,,,
1109,08/29/22 03:04:00 PM,101.640,37.274,,,,,
1110,08/29/22 03:04:10 PM,101.640,37.274,,,,,
1111,08/29/22 03:04:20 PM,101.620,37.274,,,,,
1112,08/29/22 03:04:30 PM,101.650,37.274,,,,,
1113,08/29/22 03:04:40 PM,101.620,37.274,,,,,
1114,08/29/22 03:04:50 PM,101.640,37.274,,,,,
1115,08/29/22 03:05:00 PM,101.640,37.274,,,,,
1116,08/29/22 03:05:10 PM,101.620,37.274,,,,,
1117,08/29/22 03:05:20 PM,101.640,37.274,,,,,
1118,08/29/22 03:05:30 PM,101.640,37.274,,,,,
1119,08/29/22 03:05:40 PM,101.610,37.274,,,,,
1120,08/29/22 03:05:50 PM,101.620,37.274,,,,,
1121,08/29/22 03:06:00 PM,101.640,37.274,,,,,
1122,08/29/22 03:06:10 PM,101.630,37.274,,,,,
1123,08/29/22 03:06:20 PM,101.640,37.274,,,,,
1124,08/29/22 03:06:30 PM,101.640,37.274,,,,,
1125,08/29/22 03:06:40 PM,101.630,37.274,,,,,
1126,08/29/22 03:06:50 PM,101.630,37.274,,,,,
1127,08/29/22 03:07:00 PM,101.630,37.274,,,,,
1128,08/29/22 03:07:10 PM,101.630,37.274,,,,,
1129,08/29/22 03:07:20 PM,101.640,37.274,,,,,
1130,08/29/22 03:07:30 PM,101.650,37.274,,,,,
1131,08/29/22 03:07:40 PM,101.640,37.274,,,,,
1132,08/29/22 03:07:50 PM,101.640,37.274,,,,,
1133,08/29/22 03:08:00 PM,101.630,37.274,,,,,
1134,08/29/22 03:08:10 PM,101.620,37.274,,,,,
1135,08/29/22 03:08:20 PM,101.640,37.274,,,,,
1136,08/29/22 03:08:30 PM,101.640,37.274,,,,,
1137,08/29/22 03:08:40 PM,101.643,37.384,,,,,
1138,08/29/22 03:08:50 PM,101.623,37.384,,,,,
1139,08/29/22 03:09:00 PM,101.623,37.384,,,,,
1140,08/29/22 03:09:10 PM,101.633,37.384,,,,,
1141,08/29/22 03:09:20 PM,101.633,37.384,,,,,
1142,08/29/22 03:09:30 PM,101.613,37.384,,,,,
1143,08/29/22 03:09:40 PM,101.623,37.384,,,,,
1144,08/29/22 03:09:50 PM,101.623,37.384,,,,,
1145,08/29/22 03:10:00 PM,101.633,37.384,,,,,
1146,08/29/22 03:10:10 PM,101.633,37.384,,,,,
1147,08/29/22 03:10:20 PM,101.623,37.384,,,,,
1148,08/29/22 03:10:30 PM,101.613,37.384,,,,,
1149,08/29/22 03:10:40 PM,101.643,37.384,,,,,
1150,08/29/22 03:10:50 PM,101.613,37.384,,,,,
1151,08/29/22 03:11:00 PM,101.623,37.384,,,,,
1152,08/29/22 03:11:10 PM,101.633,37.384,,,,,
1153,08/29/22 03:11:20 PM,101.633,37.384,,,,,
1154,08/29/22 03:11:30 PM,101.643,37.384,,,,,
1155,08/29/22 03:11:40 PM,101.643,37.384,,,,,
1156,08/29/22 03:11:50 PM,101.613,37.384,,,,,
1157,08/29/22 03:12:00 PM,101.623,37.384,,,,,
1158,08/29/22 03:12:10 PM,101.617,37.494,,,,,
1159,08/29/22 03:12:20 PM,101.627,37.494,,,,,
1160,08/29/22 03:12:30 PM,101.627,37.494,,,,,
1161,08/29/22 03:12:40 PM,101.637,37.494,,,,,
1162,08/29/22 03:12:50 PM,101.617,37.494,,,,,
1163,08/29/22 03:13:00 PM,101.637,37.494,,,,,
1164,08/29/22 03:13:10 PM,101.637,37.494,,,,,
1165,08/29/22 03:13:20 PM,101.637,37.494,,,,,
1166,08/29/22 03:13:30 PM,101.637,37.494,,,,,
1167,08/29/22 03:13:40 PM,101.637,37.494,,,,,
1168,08/29/22 03:13:50 PM,101.607,37.494,,,,,
1169,08/29/22 03:14:00 PM,101.637,37.494,,,,,
1170,08/29/22 03:14:10 PM,101.627,37.494,,,,,
1171,08/29/22 03:14:20 PM,101.637,37.494,,,,,
1172,08/29/22 03:14:30 PM,101.617,37.494,,,,,
1173,08/29/22 03:14:40 PM,101.637,37.494,,,,,
1174,08/29/22 03:14:50 PM,101.637,37.494,,,,,
1175,08/29/22 03:15:00 PM,101.611,37.604,,,,,
1176,08/29/22 03:15:10 PM,101.621,37.604,,,,,
1177,08/29/22 03:15:20 PM,101.641,37.604,,,,,
1178,08/29/22 03:15:30 PM,101.611,37.604,,,,,
1179,08/29/22 03:15:40 PM,101.631,37.604,,,,,
1180,08/29/22 03:15:50 PM,101.621,37.604,,,,,
1181,08/29/22 03:16:00 PM,101.631,37.604,,,,,
1182,08/29/22 03:16:10 PM,101.621,37.604,,,,,
1183,08/29/22 03:16:20 PM,101.611,37.604,,,,,
1184,08/29/22 03:16:30 PM,101.631,37.604,,,,,
1185,08/29/22 03:16:40 PM,101.611,37.604,,,,,
1186,08/29/22 03:16:50 PM,101.591,37.604,,,,,
1187,08/29/22 03:17:00 PM,101.591,37.604,,,,,
1188,08/29/22 03:17:10 PM,101.601,37.604,,,,,
1189,08/29/22 03:17:20 PM,101.621,37.604,,,,,
1190,08/29/22 03:17:30 PM,101.604,37.714,,,,,
1191,08/29/22 03:17:40 PM,101.604,37.714,,,,,
1192,08/29/22 03:17:50 PM,101.624,37.714,,,,,
1193,08/29/22 03:18:00 PM,101.634,37.714,,,,,
1194,08/29/22 03:18:10 PM,101.594,37.714,,,,,
1195,08/29/22 03:18:20 PM,101.624,37.714,,,,,
1196,08/29/22 03:18:30 PM,101.634,37.714,,,,,
1197,08/29/22 03:18:40 PM,101.604,37.714,,,,,
1198,08/29/22 03:18:50 PM,101.594,37.714,,,,,
1199,08/29/22 03:19:00 PM,101.604,37.714,,,,,
1200,08/29/22 03:19:10 PM,101.624,37.714,,,,,
1201,08/29/22 03:19:20 PM,101.614,37.714,,,,,
1202,08/29/22 03:19:30 PM,101.604,37.714,,,,,
1203,08/29/22 03:19:40 PM,101.624,37.714,,,,,
1204,08/29/22 03:19:50 PM,101.608,37.824,,,,,
1205,08/29/22 03:20:00 PM,101.598,37.824,,,,,
1206,08/29/22 03:20:10 PM,101.608,37.824,,,,,
1207,08/29/22 03:20:20 PM,101.608,37.824,,,,,
1208,08/29/22 03:20:30 PM,101.608,37.824,,,,,
1209,08/29/22 03:20:40 PM,101.598,37.824,,,,,
1210,08/29/22 03:20:50 PM,101.608,37.824,,,,,
1211,08/29/22 03:21:00 PM,101.608,37.824,,,,,
1212,08/29/22 03:21:10 PM,101.608,37.824,,,,,
1213,08/29/22 03:21:20 PM,101.598,37.824,,,,,
1214,08/29/22 03:21:30 PM,101.598,37.824,,,,,
1215,08/29/22 03:21:40 PM,101.608,37.824,,,,,
1216,08/29/22 03:21:50 PM,101.578,37.824,,,,,
1217,08/29/22 03:22:00 PM,101.598,37.824,,,,,
1218,08/29/22 03:22:10 PM,101.612,37.935,,,,,
1219,08/29/22 03:22:20 PM,101.602,37.935,,,,,
1220,08/29/22 03:22:30 PM,101.612,37.935,,,,,
1221,08/29/22 03:22:40 PM,101.612,37.935,,,,,
1222,08/29/22 03:22:50 PM,101.602,37.935,,,,,
1223,08/29/22 03:23:00 PM,101.602,37.935,,,,,
1224,08/29/22 03:23:10 PM,101.602,37.935,,,,,
1225,08/29/22 03:23:20 PM,101.612,37.935,,,,,
1226,08/29/22 03:23:30 PM,101.632,37.935,,,,,
1227,08/29/22 03:23:40 PM,101.622,37.935,,,,,
1228,08/29/22 03:23:50 PM,101.602,37.935,,,,,
1229,08/29/22 03:24:00 PM,101.612,37.935,,,,,
1230,08/29/22 03:24:10 PM,101.622,37.935,,,,,
1231,08/29/22 03:24:20 PM,101.612,37.935,,,,,
1232,08/29/22 03:24:30 PM,101.626,38.046,,,,,
1233,08/29/22 03:24:40 PM,101.596,38.046,,,,,
1234,08/29/22 03:24:50 PM,101.606,38.046,,,,,
1235,08/29/22 03:25:00 PM,101.606,38.046,,,,,
1236,08/29/22 03:25:10 PM,101.606,38.046,,,,,
1237,08/29/22 03:25:20 PM,101.606,38.046,,,,,
1238,08/29/22 03:25:30 PM,101.606,38.046,,,,,
1239,08/29/22 03:25:40 PM,101.576,38.046,,,,,
1240,08/29/22 03:25:50 PM,101.596,38.046,,,,,
1241,08/29/22 03:26:00 PM,101.596,38.046,,,,,
1242,08/29/22 03:26:10 PM,101.616,38.046,,,,,
1243,08/29/22 03:26:20 PM,101.606,38.046,,,,,
1244,08/29/22 03:26:30 PM,101.596,38.046,,,,,
1245,08/29/22 03:26:40 PM,101.586,38.046,,,,,
1246,08/29/22 03:26:50 PM,101.586,38.046,,,,,
1247,08/29/22 03:27:00 PM,101.576,38.046,,,,,
1248,08/29/22 03:27:10 PM,101.610,38.157,,,,,
1249,08/29/22 03:27:20 PM,101.610,38.157,,,,,
1250,08/29/22 03:27:30 PM,101.590,38.157,,,,,
1251,08/29/22 03:27:40 PM,101.610,38.157,,,,,
1252,08/29/22 03:27:50 PM,101.590,38.157,,,,,
1253,08/29/22 03:28:00 PM,101.590,38.157,,,,,
1254,08/29/22 03:28:10 PM,101.620,38.157,,,,,
1255,08/29/22 03:28:20 PM,101.590,38.157,,,,,
1256,08/29/22 03:28:30 PM,101.610,38.157,,,,,
1257,08/29/22 03:28:40 PM,101.610,38.157,,,,,
1258,08/29/22 03:28:50 PM,101.620,38.157,,,,,
1259,08/29/22 03:29:00 PM,101.610,38.157,,,,,
1260,08/29/22 03:29:10 PM,101.610,38.157,,,,,
1261,08/29/22 03:29:20 PM,101.590,38.157,,,,,
1262,08/29/22 03:29:30 PM,101.590,38.157,,,,,
1263,08/29/22 03:29:40 PM,101.610,38.157,,,,,
1264,08/29/22 03:29:50 PM,101.610,38.157,,,,,
1265,08/29/22 03:30:00 PM,101.600,38.157,,,,,
1266,08/29/22 03:30:10 PM,101.590,38.157,,,,,
1267,08/29/22 03:30:20 PM,101.580,38.157,,,,,
1268,08/29/22 03:30:30 PM,101.610,38.157,,,,,
1269,08/29/22 03:30:40 PM,101.620,38.157,,,,,
1270,08/29/22 03:30:50 PM,101.610,38.157,,,,,
1271,08/29/22 03:31:00 PM,101.610,38.157,,,,,
1272,08/29/22 03:31:10 PM,101.610,38.157,,,,,
1273,08/29/22 03:31:20 PM,101.590,38.157,,,,,
1274,08/29/22 03:31:30 PM,101.580,38.157,,,,,
1275,08/29/22 03:31:40 PM,101.610,38.157,,,,,
1276,08/29/22 03:31:50 PM,101.610,38.157,,,,,
1277,08/29/22 03:32:00 PM,101.600,38.157,,,,,
1278,08/29/22 03:32:10 PM,101.610,38.157,,,,,
1279,08/29/22 03:32:20 PM,101.610,38.157,,,,,
1280,08/29/22 03:32:30 PM,101.600,38.157,,,,,
1281,08/29/22 03:32:40 PM,101.600,38.157,,,,,
1282,08/29/22 03:32:50 PM,101.590,38.157,,,,,
1283,08/29/22 03:33:00 PM,101.620,38.157,,,,,
1284,08/29/22 03:33:10 PM,101.630,38.157,,,,,
1285,08/29/22 03:33:20 PM,101.620,38.157,,,,,
1286,08/29/22 03:33:30 PM,101.600,38.157,,,,,
1287,08/29/22 03:33:40 PM,101.610,38.157,,,,,
1288,08/29/22 03:33:50 PM,101.620,38.157,,,,,
1289,08/29/22 03:34:00 PM,101.610,38.157,,,,,
1290,08/29/22 03:34:10 PM,101.610,38.157,,,,,
1291,08/29/22 03:34:20 PM,101.600,38.157,,,,,
1292,08/29/22 03:34:30 PM,101.610,38.157,,,,,
1293,08/29/22 03:34:40 PM,101.610,38.157,,,,,
1294,08/29/22 03:34:50 PM,101.606,38.046,,,,,
1295,08/29/22 03:35:00 PM,101.596,38.046,,,,,
1296,08/29/22 03:35:10 PM,101.606,38.046,,,,,
1297,08/29/22 03:35:20 PM,101.606,38.046,,,,,
1298,08/29/22 03:35:30 PM,101.596,38.046,,,,,
1299,08/29/22 03:35:40 PM,101.616,38.046,,,,,
1300,08/29/22 03:35:50 PM,101.612,37.935,,,,,
1301,08/29/22 03:36:00 PM,101.612,37.935,,,,,
1302,08/29/22 03:36:10 PM,101.612,37.935,,,,,
1303,08/29/22 03:36:20 PM,101.622,37.935,,,,,
1304,08/29/22 03:36:30 PM,101.612,37.935,,,,,
1305,08/29/22 03:36:40 PM,101.608,37.824,,,,,
1306,08/29/22 03:36:50 PM,101.608,37.824,,,,,
1307,08/29/22 03:37:00 PM,101.618,37.824,,,,,
1308,08/29/22 03:37:10 PM,101.604,37.714,,,,,
1309,08/29/22 03:37:20 PM,101.604,37.714,,,,,
1310,08/29/22 03:37:30 PM,101.604,37.714,,,,,
1311,08/29/22 03:37:40 PM,101.614,37.714,,,,,
1312,08/29/22 03:37:50 PM,101.611,37.604,,,,,
1313,08/29/22 03:38:00 PM,101.601,37.604,,,,,
1314,08/29/22 03:38:10 PM,101.601,37.604,,,,,
1315,08/29/22 03:38:20 PM,101.591,37.604,,,,,
1316,08/29/22 03:38:30 PM,101.597,37.494,,,,,
1317,08/29/22 03:38:40 PM,101.597,37.494,,,,,
1318,08/29/22 03:38:50 PM,101.617,37.494,,,,,
1319,08/29/22 03:39:00 PM,101.623,37.384,,,,,
1320,08/29/22 03:39:10 PM,101.633,37.384,,,,,
1321,08/29/22 03:39:20 PM,101.623,37.384,,,,,
1322,08/29/22 03:39:30 PM,101.613,37.384,,,,,
1323,08/29/22 03:39:40 PM,101.620,37.274,,,,,
1324,08/29/22 03:39:50 PM,101.620,37.274,,,,,
1325,08/29/22 03:40:00 PM,101.610,37.274,,,,,
1326,08/29/22 03:40:10 PM,101.616,37.165,,,,,
1327,08/29/22 03:40:20 PM,101.616,37.165,,,,,
1328,08/29/22 03:40:30 PM,101.616,37.165,,,,,
1329,08/29/22 03:40:40 PM,101.602,37.055,,,,,
1330,08/29/22 03:40:50 PM,101.612,37.055,,,,,
1331,08/29/22 03:41:00 PM,101.612,37.055,,,,,
1332,08/29/22 03:41:10 PM,101.628,36.946,,,,,
1333,08/29/22 03:41:20 PM,101.618,36.946,,,,,
1334,08/29/22 03:41:30 PM,101.618,36.946,,,,,
1335,08/29/22 03:41:40 PM,101.628,36.946,,,,,
1336,08/29/22 03:41:50 PM,101.615,36.837,,,,,
1337,08/29/22 03:42:00 PM,101.615,36.837,,,,,
1338,08/29/22 03:42:10 PM,101.615,36.837,,,,,
1339,08/29/22 03:42:20 PM,101.621,36.728,,,,,
1340,08/29/22 03:42:30 PM,101.601,36.728,,,,,
1341,08/29/22 03:42:40 PM,101.621,36.728,,,,,
1342,08/29/22 03:42:50 PM,101.607,36.620,,,,,
1343,08/29/22 03:43:00 PM,101.587,36.620,,,,,
1344,08/29/22 03:43:10 PM,101.627,36.620,,,,,
1345,08/29/22 03:43:20 PM,101.613,36.511,,,,,
1346,08/29/22 03:43:30 PM,101.623,36.511,,,,,
1347,08/29/22 03:43:40 PM,101.613,36.511,,,,,
1348,08/29/22 03:43:50 PM,101.623,36.511,,,,,
1349,08/29/22 03:44:00 PM,101.640,36.403,,,,,
1350,08/29/22 03:44:10 PM,101.630,36.403,,,,,
1351,08/29/22 03:44:20 PM,101.610,36.403,,,,,
1352,08/29/22 03:44:30 PM,101.630,36.403,,,,,
1353,08/29/22 03:44:40 PM,101.616,36.295,,,,,
1354,08/29/22 03:44:50 PM,101.606,36.295,,,,,
1355,08/29/22 03:45:00 PM,101.616,36.295,,,,,
1356,08/29/22 03:45:10 PM,101.592,36.187,,,,,
1357,08/29/22 03:45:20 PM,101.622,36.187,,,,,
1358,08/29/22 03:45:30 PM,101.622,36.187,,,,,
1359,08/29/22 03:45:40 PM,101.622,36.187,,,,,
